symbol,entry_window,exit_window,atr_period,stop_atr_multiplier,pyramid_atr_interval,trade_count,win_rate,profit_factor,max_drawdown_pct,expectancy,gross_profit,gross_loss,gate_passed
XAGUSD.var,25,12,20,1.5,0.75,58,0.3103448275862069,1.2207843384938821,0.47710786254348153,33.1073566879764,10617.522433614417,8697.295745711785,False
XAGUSD.var,55,28,20,2.0,0.5,33,0.42424242424242425,1.2472408013476726,0.48258355616167625,33.08676192360233,5508.056334599812,4416.193191120936,False
XAGUSD.var,20,10,20,3.0,0.5,61,0.3442622950819672,1.1964099642683597,0.5096455157206093,32.26017691168571,11987.071186782603,10019.200395169773,False
XAGUSD.var,70,35,20,3.0,0.25,24,0.5,1.2046139352486578,0.5219860338199822,32.02907191143192,4525.517733955445,3756.8200080810802,False
XAGUSD.var,55,28,20,2.0,0.25,36,0.4444444444444444,1.2128772855678476,0.5202494905188872,29.34471189155363,6018.938275893979,4962.528647798049,False
XAGUSD.var,20,10,20,1.5,0.25,78,0.28205128205128205,1.2101970914013462,0.5174661188452403,29.193131952443554,13110.060491761376,10832.996199470781,False
XAGUSD.var,70,35,20,2.5,0.75,22,0.45454545454545453,1.183949246114881,0.4894071028487632,27.956524983573477,3958.5938094450926,3343.5502598064763,False
XAGUSD.var,25,12,20,1.5,0.5,64,0.296875,1.1801891209755104,0.5081114164176355,26.823562492960413,11243.964641102126,9527.256641552658,False
XAGUSD.var,70,35,20,2.5,0.5,24,0.4166666666666667,1.1714784591492415,0.5056469626905817,25.756262656667626,4222.978028634982,3604.8277248749587,False
XAGUSD.var,55,28,20,2.5,0.5,31,0.45161290322580644,1.1664402400651874,0.5148900879847864,25.75315788500461,5594.951733281232,4796.603838846089,False
XAGUSD.var,70,35,20,3.0,0.5,23,0.43478260869565216,1.1604377656843712,0.523006002329874,25.340377522415313,4215.568646261789,3632.7399632462375,False
XAGUSD.var,20,10,20,2.5,0.5,63,0.3333333333333333,1.1508379380909646,0.5271408007825628,24.49546630912354,11774.157580531104,10230.94320305632,False
XAGUSD.var,15,8,20,1.5,0.25,86,0.3488372093023256,1.1739086779470915,0.5300784445760837,22.76209765202829,13213.680236420943,11256.139838346513,False
XAGUSD.var,15,8,20,1.5,0.5,78,0.32051282051282054,1.162191450836516,0.5217079270015308,20.991326473308035,11732.328204522968,10095.004739604938,False
XAGUSD.var,20,10,20,1.5,0.75,68,0.29411764705882354,1.1447050468122206,0.5105065884127202,19.909220499886565,10709.596013915318,9355.769019923031,False
XAGUSD.var,25,12,20,2.5,0.25,62,0.3225806451612903,1.101311888262132,0.5683322418119824,19.0601561004039,12846.004212003969,11664.274533778926,False
XAGUSD.var,25,12,20,2.0,0.5,61,0.32786885245901637,1.1075529377214346,0.5439491636192032,18.561066934261667,11659.367409148077,10527.142326158115,False
XAGUSD.var,25,12,20,2.5,0.5,58,0.3448275862068966,1.0967436369241714,0.5538418930570866,17.903949696516353,11772.25215762385,10733.823075225902,False
XAGUSD.var,55,28,20,3.0,0.25,31,0.5161290322580645,1.0981721569930252,0.5399358827244309,17.05881606972085,5915.516576163955,5386.693278002609,False
XAGUSD.var,20,10,20,2.0,0.75,62,0.3387096774193548,1.1092001115878247,0.5274522168288939,16.90831678946545,10648.26591300993,9599.950272063073,False
XAGUSD.var,20,10,20,1.5,0.5,74,0.2702702702702703,1.1208861946529374,0.542270662940815,16.645791010219767,11421.44284799452,10189.654313238258,False
XAGUSD.var,15,8,20,2.0,0.25,83,0.3614457831325301,1.1136692881898258,0.5504389922535488,16.234393772424358,13201.621314831453,11854.166631720229,False
XAGUSD.var,25,12,20,2.5,0.75,54,0.37037037037037035,1.0880829500595932,0.5369783141092546,16.09604508533562,10737.003464124846,9867.81702951672,False
