config_id,symbol,expectancy,profit_factor,max_drawdown_pct,net_profit,trade_count,max_exposure_pct,positive_expectancy,drawdown_gate_passed
122,XAUUSD.var,-39.362525421858045,0.3327114094437059,0.15842605507239682,-826.6130338590192,21,2.163585929295393,False,True
122,XAGUSD.var,424.9469697998387,9.718913365452943,0.15336928173133613,4249.469697998387,10,0.8649917206143974,True,True
123,XAUUSD.var,-23.735743155388587,0.5762647578000055,0.20671147472998966,-1352.937359857151,57,2.805463312652714,False,True
123,XAGUSD.var,187.8262031925961,3.0682898274801804,0.21613661519823227,3193.0454542741318,17,0.8649917206143974,True,True
124,XAUUSD.var,-4.91447157740877,0.9209159257480205,0.26313691709923487,-619.2234187535068,126,2.805463312652714,False,False
124,XAGUSD.var,115.64519463505995,2.1603228584429273,0.25468803821247693,2544.1942819713167,22,0.8649917206143974,True,False
125,XAUUSD.var,7.746816863880914,1.1290369877197342,0.34989161085426296,1270.4779656764695,164,2.8821826744933605,True,False
125,XAGUSD.var,324.6799691738266,5.634449110788481,0.17436116163338622,3896.1596300859183,12,0.8649917206143974,True,True
126,XAUUSD.var,30.100404528855258,1.438818520001695,0.30256815713496776,6471.586973703874,215,3.0277452755698375,True,False
126,XAGUSD.var,153.50625303492325,2.602329915514946,0.2325604748455423,2916.618807663541,19,0.8649917206143974,True,True
127,XAUUSD.var,29.862591748253813,1.4250052067988461,0.30256815713496776,6957.983877343137,233,3.0277452755698375,True,False
